Address,CODGEO,ObservedDeaths,NIVGEO,LIBGEO,NB,ExpectedDeaths,SMR
"51034 Bannay, France",51034,0,COM,Bannay,11.57894737,0.139986965,0
"21402 Menesble, France",21402,0,COM,Menesble,20,0.176420568,0
"2B221 Piedipartino, France",2B221,0,COM,Piedipartino,13,0.289882509,0
"9226 Pech, France",9226,0,COM,Pech,27,0.404158285,0
"76501 Pierrefiques, France",76501,0,COM,Pierrefiques,79.40740741,0.534105528,0
"25221 Esnans, France",25221,0,COM,Esnans,51.70209367,0.589803898,0
"26062 Brette, France",26062,0,COM,Brette,21.23529412,0.418582388,0
"5094 Nossage-et-Bénévent, France",5094,0,COM,Nossage-et-Bénévent,17.06666667,0.044915421,0
"51190 Courtagnon, France",51190,0,COM,Courtagnon,44.61971831,0.636857064,0
"2632 Quincy-Basse, France",2632,0,COM,Quincy-Basse,26.33928571,0.763864625,0
"2B216 Piazzali, France",2B216,0,COM,Piazzali,14.21052632,0.118107822,0
"55222 Gussainville, France",55222,0,COM,Gussainville,16.4516129,0.209350021,0
"65379 Ris, France",65379,0,COM,Ris,16.94117647,0.052734721,0
"78264 Gambaiseuil, France",78264,0,COM,Gambaiseuil,29.47368421,0.385756372,0
"55033 Baulny, France",55033,0,COM,Baulny,3.777777778,0.217279704,0
"33295 Mouillac, France",33295,0,COM,Mouillac,73,0.857814408,0
"76512 Puisenval, France",76512,0,COM,Puisenval,10.56,0.147338412,0
"10252 Montmartin-le-Haut, France",10252,0,COM,Montmartin-le-Haut,37.33333333,0.622215447,0
"95141 Charmont, France",95141,0,COM,Charmont,13,0.083775863,0
"25501 Rondefontaine, France",25501,0,COM,Rondefontaine,19.55882353,0.396440251,0
"57657 Sotzeling, France",57657,0,COM,Sotzeling,7.619047619,0.06098011,0
"31081 Bourg-d'Oueil, France",31081,0,COM,Bourg-d'Oueil,1.666666667,0.029985694,0
"9053 Bestiac, France",9053,0,COM,Bestiac,10.52631579,0.061825821,0
"2542 Neuflieux, France",2542,0,COM,Neuflieux,59.41463415,0.703364778,0
"80528 Méréaucourt, France",80528,0,COM,Méréaucourt,6.023261839,0.051892103,0
"76274 La Fontelaye, France",76274,0,COM,La Fontelaye,16.57142857,0.140360573,0
"55468 Samogneux, France",55468,0,COM,Samogneux,62,0.428851995,0
"26351 Les Tonils, France",26351,0,COM,Les Tonils,16.2,0.12967964,0
"52549 Vroncourt-la-Côte, France",52549,0,COM,Vroncourt-la-Côte,14,0.331454698,0
"65349 Ourdon, France",65349,0,COM,Ourdon,2.454545455,0.033495038,0
"38375 Saint-Christophe-en-Oisans, France",38375,0,COM,Saint-Christophe-en-Oisans,76.13461538,1.412270925,0
"65359 Peyriguère, France",65359,0,COM,Peyriguère,15.61538462,0.194788739,0
"51166 Contault, France",51166,0,COM,Contault,44,0.885569517,0
"54169 Domprix, France",54169,0,COM,Domprix,58.06451613,0.764832086,0
"61399 Saint-Gervais-des-Sablons, France",61399,0,COM,Saint-Gervais-des-Sablons,63,0.82477179,0
"60078 Blincourt, France",60078,0,COM,Blincourt,62.68965517,0.697450954,0
"52179 Doulevant-le-Petit, France",52179,0,COM,Doulevant-le-Petit,14.95,0.172784088,0
"72214 Nauvay, France",72214,0,COM,Nauvay,7.272727273,0.052376201,0
"31134 Cazeneuve-Montaut, France",31134,0,COM,Cazeneuve-Montaut,54.25301205,0.395020731,0
"58206 Parigny-la-Rose, France",58206,0,COM,Parigny-la-Rose,28.29411765,0.549884139,0
"14666 Sannerville, France",14666,0,COM,Sannerville,1273.074858,13.05739087,0
"80646 Punchy, France",80646,0,COM,Punchy,48.1918553,0.463437306,0
"71125 Chérizet, France",71125,0,COM,Chérizet,17,0.355323308,0
"57446 Marimont-lès-Bénestroff, France",57446,0,COM,Marimont-lès-Bénestroff,29,0.288066455,0
"88264 Légéville-et-Bonfays, France",88264,0,COM,Légéville-et-Bonfays,29.75409836,0.153912808,0
"55506 Thillombois, France",55506,0,COM,Thillombois,21,0.227532133,0
"52005 Aizanville, France",52005,0,COM,Aizanville,17,0.191937262,0
"61481 Tellières-le-Plessis, France",61481,0,COM,Tellières-le-Plessis,50,0.683524838,0
"26254 Pradelle, France",26254,0,COM,Pradelle,13,0.071271188,0
"65102 Bouilh-Devant, France",65102,0,COM,Bouilh-Devant,20,0.337153703,0
"81256 Saint-Jean-de-Vals, France",81256,0,COM,Saint-Jean-de-Vals,41.86842105,0.514036351,0
"51255 Fontaine-en-Dormois, France",51255,0,COM,Fontaine-en-Dormois,14.76923077,0.254381984,0
"95492 Le Plessis-Gassot, France",95492,0,COM,Le Plessis-Gassot,41.23287671,0.264710985,0
"52004 Aingoulaincourt, France",52004,0,COM,Aingoulaincourt,13,0.142759643,0
"52316 Mathons, France",52316,0,COM,Mathons,45.69230769,0.826058043,0
"88187 Frénois, France",88187,0,COM,Frénois,23.84855339,0.188570652,0
"83147 Vérignon, France",83147,0,COM,Vérignon,13,0.103662904,0
"65469 Viey, France",65469,0,COM,Viey,21.33333333,0.295954726,0
"28025 Barmainville, France",28025,0,COM,Barmainville,54.42990654,0.82278494,0
"26102 Condillac, France",26102,0,COM,Condillac,99.29078014,0.989953705,0
"95438 Moussy, France",95438,0,COM,Moussy,81.89655172,0.66405957,0
"26296 Saint-Benoit-en-Diois, France",26296,0,COM,Saint-Benoit-en-Diois,28.06451613,0.39061198,0
"41121 La Madeleine-Villefrouin, France",41121,0,COM,La Madeleine-Villefrouin,21.7,0.090734794,0
"34231 Romiguières, France",34231,0,COM,Romiguières,17,0.142402932,0
"2660 Rouvroy-sur-Serre, France",2660,0,COM,Rouvroy-sur-Serre,28,0.448603107,0
"52028 Aulnoy-sur-Aube, France",52028,0,COM,Aulnoy-sur-Aube,36.31481482,0.404352772,0
"26286 Roussieux, France",26286,0,COM,Roussieux,14.60869565,0.186098369,0
"65134 Casterets, France",65134,0,COM,Casterets,4,0.075627687,0
"2B202 Parata, France",2B202,0,COM,Parata,21,0.533188284,0
"11223 Mas-des-Cours, France",11223,0,COM,Mas-des-Cours,18,0.200527805,0
"88382 Remicourt, France",88382,0,COM,Remicourt,41,0.307626406,0
"11219 Marsa, France",11219,0,COM,Marsa,15,0.089503241,0
"26283 Rottier, France",26283,0,COM,Rottier,27.5,0.591797408,0
"31086 Bouzin, France",31086,0,COM,Bouzin,61.68181818,0.866895515,0
"10294 Poligny, France",10294,0,COM,Poligny,46,0.441893869,0
"21466 Oigny, France",21466,0,COM,Oigny,26.23809524,0.466200537,0
"8434 Sy, France",8434,0,COM,Sy,29.42307692,0.314548836,0
"26080 Chastel-Arnaud, France",26080,0,COM,Chastel-Arnaud,25.14084697,0.210450438,0
"61088 Champ-Haut, France",61088,0,COM,Champ-Haut,44.72727273,0.547415411,0
"25049 Belfays, France",25049,0,COM,Belfays,92,0.566574001,0
"88316 Morville, France",88316,0,COM,Morville,29.4,0.131246697,0
"57257 Grémecey, France",57257,0,COM,Grémecey,58,0.506448804,0
"57265 Guébestroff, France",57265,0,COM,Guébestroff,28.32758621,0.18996828,0
"66191 Sansa, France",66191,0,COM,Sansa,11.66666667,0.200280504,0
"11419 Villautou, France",11419,0,COM,Villautou,33,0.236999281,0
"60354 Laverrière, France",60354,0,COM,Laverrière,20.57142857,0.31446306,0
"65261 Laran, France",65261,0,COM,Laran,35.48979592,0.612753881,0
"32153 Haulies, France",32153,0,COM,Haulies,89.88535032,0.831289953,0
"2B321 Tarrano, France",2B321,0,COM,Tarrano,15,0.268401353,0
"89422 Trichey, France",89422,0,COM,Trichey,32.23255814,0.373861444,0
"39221 La Favière, France",39221,0,COM,La Favière,20,0.268130147,0
"31549 Sode, France",31549,0,COM,Sode,7,0.21529301,0
"4177 Hautes-Duyes, France",4177,0,COM,Hautes-Duyes,43.91991643,0.421596986,0
"52493 Tornay, France",52493,0,COM,Tornay,18.17241379,0.500571838,0
"25573 Urtière, France",25573,0,COM,Urtière,7,0.048697982,0
"21157 Chaugey, France",21157,0,COM,Chaugey,6.222222222,0.07675158,0
"7173 Péreyres, France",7173,0,COM,Péreyres,45,1.134500041,0
"4067 Curel, France",4067,0,COM,Curel,57,0.44764596,0
"25630 Voires, France",25630,0,COM,Voires,75.25,0.615463842,0
"31046 Baren, France",31046,0,COM,Baren,9,0.103568027,0
"31067 Bezins-Garraux, France",31067,0,COM,Bezins-Garraux,39.09090909,0.446173824,0
"65208 Grailhen, France",65208,0,COM,Grailhen,8.363636364,0.233750435,0
"55422 Regnéville-sur-Meuse, France",55422,0,COM,Regnéville-sur-Meuse,31,0.203663498,0
"65276 Lizos, France",65276,0,COM,Lizos,98,1.439295792,0
"54095 Bratte, France",54095,0,COM,Bratte,26.41304348,0.079638773,0
"9195 Monesple, France",9195,0,COM,Monesple,23.42307692,0.549339801,0
"9222 Orus, France",9222,0,COM,Orus,13.48148148,0.099611216,0
"39192 Denezières, France",39192,0,COM,Denezières,65,1.064002873,0
"28299 Les Pinthières, France",28299,0,COM,Les Pinthières,128.9473684,1.144550049,0
"55162 Domremy-la-Canne, France",55162,0,COM,Domremy-la-Canne,24.30555556,0.234382825,0
"21653 Vannaire, France",21653,0,COM,Vannaire,36.87272727,0.364899771,0
"52085 Buxières-lès-Clefmont, France",52085,0,COM,Buxières-lès-Clefmont,11,0.277635867,0
"2278 Éparcy, France",2278,0,COM,Éparcy,27.09677419,0.271557557,0
"21155 Chaudenay-la-Ville, France",21155,0,COM,Chaudenay-la-Ville,36.15909091,0.326249597,0
"2B015 Ampriani, France",2B015,0,COM,Ampriani,17.28,0.373596941,0
"90061 Lamadeleine-Val-des-Anges, France",90061,0,COM,Lamadeleine-Val-des-Anges,35.1627907,0.215609598,0
"31465 Saccourvielle, France",31465,0,COM,Saccourvielle,23.26315789,0.100051367,0
"11374 Salza, France",11374,0,COM,Salza,8.888888889,0.176860434,0
"55394 Ornes, France",55394,0,COM,Ornes,0.857142857,0.01228223,0
"51013 Aougny, France",51013,0,COM,Aougny,68.31,0.252502743,0
"11375 Seignalens, France",11375,0,COM,Seignalens,21.3125,0.388104893,0
"9260 Sainte-Foi, France",9260,0,COM,Sainte-Foi,15,0.155249626,0
"34338 Villeneuvette, France",34338,0,COM,Villeneuvette,57,0.581402602,0
"70030 Arsans, France",70030,0,COM,Arsans,25,0.497336994,0
"66232 Vira, France",66232,0,COM,Vira,17,0.3616062,0
"9162 Lercoul, France",9162,0,COM,Lercoul,16.625,0.37718892,0
"7160 Monestier, France",7160,0,COM,Monestier,53.86885246,0.470334557,0
"80035 Aubercourt, France",80035,0,COM,Aubercourt,39.50617284,0.278928735,0
"31408 Payssous, France",31408,0,COM,Payssous,64.54945055,0.903244269,0
"51100 La Caure, France",51100,0,COM,La Caure,48.46601942,0.850788824,0
"2B053 Campi, France",2B053,0,COM,Campi,16.19047619,0.331566837,0
"83022 Brenon, France",83022,0,COM,Brenon,9.72,0.246156611,0
"26030 La Bâtie-des-Fonds, France",26030,0,COM,La Bâtie-des-Fonds,1,0.008584104,0
"36132 La Motte-Feuilly, France",36132,0,COM,La Motte-Feuilly,41.37931034,0.426344197,0
"11402 Valmigère, France",11402,0,COM,Valmigère,29.56521739,0.346393513,0
"2507 Montgru-Saint-Hilaire, France",2507,0,COM,Montgru-Saint-Hilaire,23.27272727,0.157111133,0
"48138 Saint-Bonnet-de-Chirac, France",48138,0,COM,Saint-Bonnet-de-Chirac,44,0.250708275,0
"51124 Chantemerle, France",51124,0,COM,Chantemerle,24.40816327,0.359854218,0
"26363 Valouse, France",26363,0,COM,Valouse,29,0.158874092,0
"39585 Vulvoz, France",39585,0,COM,Vulvoz,11,0.11835591,0
"26359 Vachères-en-Quint, France",26359,0,COM,Vachères-en-Quint,28.33333333,0.194942643,0
"25533 Saraz, France",25533,0,COM,Saraz,9.941176471,0.061889439,0
"24378 Saint-Avit-Rivière, France",24378,0,COM,Saint-Avit-Rivière,58.79518072,0.769405112,0
"52157 Curmont, France",52157,0,COM,Curmont,9,0.411748327,0
"2B241 Poggio-Marinaccio, France",2B241,0,COM,Poggio-Marinaccio,26,0.307510371,0
"63442 Valz-sous-Châteauneuf, France",63442,0,COM,Valz-sous-Châteauneuf,42.18867925,0.733998468,0
"66219 Urbanya, France",66219,0,COM,Urbanya,33.19148936,0.597470344,0
"10047 Blignicourt, France",10047,0,COM,Blignicourt,19.51219512,0.264941658,0
"21145 Charigny, France",21145,0,COM,Charigny,22,0.391274489,0
"14080 Le Bô, France",14080,0,COM,Le Bô,70.64516129,0.720653492,0
"65203 Gez-ez-Angles, France",65203,0,COM,Gez-ez-Angles,17.62962963,0.318127942,0
"2152 Cerseuil, France",2152,0,COM,Cerseuil,53,0.611420145,0
"91526 Roinvilliers, France",91526,0,COM,Roinvilliers,69,0.764638011,0
"2149 Cerizy, France",2149,0,COM,Cerizy,44.41666667,0.636223141,0
"2B344 Verdèse, France",2B344,0,COM,Verdèse,37.14285714,0.771919467,0
"55127 Courcelles-en-Barrois, France",55127,0,COM,Courcelles-en-Barrois,40,0.413902191,0
"52002 Aigremont, France",52002,0,COM,Aigremont,26.47826087,0.527581971,0
"31353 Monès, France",31353,0,COM,Monès,43.80952381,0.571544236,0
"48157 Sainte-Hélène, France",48157,0,COM,Sainte-Hélène,70.04081633,0.289596674,0
"26013 Arpavon, France",26013,0,COM,Arpavon,49.63636364,0.371891671,0
"9134 Gestiès, France",9134,0,COM,Gestiès,35,0.28225165,0
"66221 Valmanya, France",66221,0,COM,Valmanya,17,0.299916206,0
"26015 Aubenasson, France",26015,0,COM,Aubenasson,50,0.687737745,0
"34303 Sorbs, France",34303,0,COM,Sorbs,27.69230769,0.318012518,0
"11395 Trassanel, France",11395,0,COM,Trassanel,36.57142857,0.193308283,0
"26018 Aulan, France",26018,0,COM,Aulan,10,0.053274024,0
"2B005 Alando, France",2B005,0,COM,Alando,19.86206897,0.289042738,0
"32003 Antras, France",32003,0,COM,Antras,39.16666667,1.015828563,0
"31559 Trébons-de-Luchon, France",31559,0,COM,Trébons-de-Luchon,7.714285714,0.101589435,0
"11118 Dernacueillette, France",11118,0,COM,Dernacueillette,40.19565217,0.566895983,0
"8161 Exermont, France",8161,0,COM,Exermont,24.44444444,0.295782827,0
"11166 Gourvieille, France",11166,0,COM,Gourvieille,55.56164384,0.45260807,0
"76601 Saint-Lucien, France",76601,0,COM,Saint-Lucien,146.6824034,1.116282961,0
"8300 Le Mont-Dieu, France",8300,0,COM,Le Mont-Dieu,3,0.038892207,0
"21217 Curley, France",21217,0,COM,Curley,91.31851852,0.533677023,0
"26228 Pennes-le-Sec, France",26228,0,COM,Pennes-le-Sec,27.94117647,0.071883484,0
"57682 Turquestein-Blancrupt, France",57682,0,COM,Turquestein-Blancrupt,8,0.06491037,0
"57673 Thonville, France",57673,0,COM,Thonville,33,0.196732132,0
"2B157 Mazzola, France",2B157,0,COM,Mazzola,29,0.746215198,0
"57423 Lubécourt, France",57423,0,COM,Lubécourt,50.36111111,0.408459928,0
"6040 Châteauneuf-d'Entraunes, France",6040,0,COM,Châteauneuf-d'Entraunes,59,1.075953857,0
"10434 Villy-le-Bois, France",10434,0,COM,Villy-le-Bois,43.42105263,0.491513036,0
"53033 La Boissière, France",53033,0,COM,La Boissière,69.19298245,0.517285509,0
"52234 Hâcourt, France",52234,0,COM,Hâcourt,28.42105263,0.196003265,0
"10411 La Ville-aux-Bois, France",10411,0,COM,La Ville-aux-Bois,15.3,0.05634235,0
"39455 Reithouse, France",39455,0,COM,Reithouse,49,0.668119882,0
"25102 Burnevillers, France",25102,0,COM,Burnevillers,30.97959184,0.434459165,0
"71458 Saint-Martin-la-Patrouille, France",71458,0,COM,Saint-Martin-la-Patrouille,51,0.541378962,0
"55270 Lahayville, France",55270,0,COM,Lahayville,21,0.225486351,0
"97314 Ouanary, France",97314,0,COM,Ouanary,88,0.457285958,0
"21303 Les Goulles, France",21303,0,COM,Les Goulles,10,0.101458117,0
"55290 Lignières-sur-Aire, France",55290,0,COM,Lignières-sur-Aire,37,0.334821954,0
"25130 Châteauvieux-les-Fossés, France",25130,0,COM,Châteauvieux-les-Fossés,8.4,0.559363761,0
"54354 Marthemont, France",54354,0,COM,Marthemont,37.58333333,0.259863268,0
"11062 Campagna-de-Sault, France",11062,0,COM,Campagna-de-Sault,10,0.164615212,0
"19219 Sainte-Marie-Lapanouze, France",19219,0,COM,Sainte-Marie-Lapanouze,33,0.337892748,0
"65034 Arrodets, France",65034,0,COM,Arrodets,17.14285714,0.323373224,0
"2B164 Monacia-d'Orezza, France",2B164,0,COM,Monacia-d'Orezza,21.12,0.519408134,0
"32058 Blousson-Sérian, France",32058,0,COM,Blousson-Sérian,41.97619048,0.580832252,0
"38549 Villard-Notre-Dame, France",38549,0,COM,Villard-Notre-Dame,15,0.115024956,0
"84060 Lagarde-d'Apt, France",84060,0,COM,Lagarde-d'Apt,34,0.374115783,0
"66090 Jujols, France",66090,0,COM,Jujols,37,0.378603832,0
"21197 Corpoyer-la-Chapelle, France",21197,0,COM,Corpoyer-la-Chapelle,33.21428571,0.466343487,0
"25093 Bretigney, France",25093,0,COM,Bretigney,63.28947368,0.442376824,0
"39359 Montmarlon, France",39359,0,COM,Montmarlon,21,0.119943973,0
"55559 Villeroy-sur-Méholle, France",55559,0,COM,Villeroy-sur-Méholle,31.19565217,0.379936583,0
"84125 Savoillan, France",84125,0,COM,Savoillan,60.03174603,1.016461996,0
"21218 Curtil-Saint-Seine, France",21218,0,COM,Curtil-Saint-Seine,74.63793104,0.576867761,0
"50430 Reigneville-Bocage, France",50430,0,COM,Reigneville-Bocage,13,0.147338781,0
"2B111 Felce, France",2B111,0,COM,Felce,47,1.313376616,0
"25430 Ollans, France",25430,0,COM,Ollans,33,0.408164889,0
"31242 Jurvielle, France",31242,0,COM,Jurvielle,10,0.166895865,0
"66001 L'Albère, France",66001,0,COM,L'Albère,68.00938003,0.81304491,0
"25474 Le Puy, France",25474,0,COM,Le Puy,34.61261261,0.314210778,0
"26136 Val-Maravel, France",26136,0,COM,Val-Maravel,55.07843137,0.582015692,0
"62389 Grincourt-lès-Pas, France",62389,0,COM,Grincourt-lès-Pas,15,0.223525488,0
"88125 Darney-aux-Chênes, France",88125,0,COM,Darney-aux-Chênes,40.63492064,0.461354187,0
"11135 La Fajolle, France",11135,0,COM,La Fajolle,2,0.040993257,0
"38551 Villard-Reymond, France",38551,0,COM,Villard-Reymond,34.46153846,0.56201655,0
"18131 Lugny-Bourbonnais, France",18131,0,COM,Lugny-Bourbonnais,16,0.354036756,0
"11082 Caunette-sur-Lauquet, France",11082,0,COM,Caunette-sur-Lauquet,6.6,0.041033429,0
"2B106 Érone, France",2B106,0,COM,Érone,8,0.123420859,0
"31440 Proupiary, France",31440,0,COM,Proupiary,34,0.430352531,0
"6087 Les Mujouls, France",6087,0,COM,Les Mujouls,55.02439024,0.645349376,0
"65066 Barrancoueu, France",65066,0,COM,Barrancoueu,33,0.432336472,0
"66086 Glorianes, France",66086,0,COM,Glorianes,20,0.288511045,0
"21309 Griselles, France",21309,0,COM,Griselles,40.19565217,0.857856501,0
"21430 Montigny-Saint-Barthélemy, France",21430,0,COM,Montigny-Saint-Barthélemy,58.68235294,0.936230037,0
"81108 Itzac, France",81108,0.166666667,COM,Itzac,104.5454545,1.759100709,0.094745381
"46104 Flaujac-Gare, France",46104,0.166666667,COM,Flaujac-Gare,79,1.747836127,0.095356003
"79055 Brieuil-sur-Chizé, France",79055,0.5,COM,Brieuil-sur-Chizé,114.0109672,5.161957296,0.096862483
"35261 Saint-Christophe-de-Valains, France",35261,0.166666667,COM,Saint-Christophe-de-Valains,152.6808511,1.635409058,0.101911302
"61302 Neauphe-sur-Dive, France",61302,0.166666667,COM,Neauphe-sur-Dive,101,1.629856304,0.102258504
"39499 Saligney, France",39499,0.166666667,COM,Saligney,135.4408602,1.621842205,0.102763799
"15209 Saint-Rémy-de-Chaudes-Aigues, France",15209,0.166666667,COM,Saint-Rémy-de-Chaudes-Aigues,95.43548387,1.598354086,0.104273933
"14134 Canteloup, France",14134,0.166666667,COM,Canteloup,131.9526316,1.582443225,0.105322367
"24416 Saint-Germain-de-Belvès, France",24416,0.166666667,COM,Saint-Germain-de-Belvès,135.2272727,1.581527559,0.105383346
"18236 Saint-Symphorien, France",18236,0.166666667,COM,Saint-Symphorien,102.7669173,1.497097179,0.111326552
"21229 Diancey, France",21229,0.166666667,COM,Diancey,64.84210526,1.489528865,0.111892203
"11110 Coustouge, France",11110,0.166666667,COM,Coustouge,88,1.476279484,0.112896419
"62822 Tollent, France",62822,0.166666667,COM,Tollent,65,1.474318501,0.113046582
"2B075 Casevecchie, France",2B075,0.166666667,COM,Casevecchie,54,1.474053231,0.113066925
"39229 Fontainebrux, France",39229,0.166666667,COM,Fontainebrux,126.3743842,1.452799496,0.114721038
"81137 Lasfaillades, France",81137,0.166666667,COM,Lasfaillades,78.20689655,1.367398451,0.121885955
"2B235 Pioggiola, France",2B235,0.166666667,COM,Pioggiola,63.50097491,1.344861732,0.123928477
"46338 Bessonies, France",46338,0.166666667,COM,Bessonies,72.68,1.330742939,0.125243322
"14607 Saint-Louet-sur-Seulles, France",14607,0.166666667,COM,Saint-Louet-sur-Seulles,90.22758621,1.32946369,0.125363835
"2B051 Cambia, France",2B051,0.166666667,COM,Cambia,60,1.327130467,0.125584237
"53027 Beaumont-Pied-de-Bœuf, France",53027,0.166666667,COM,Beaumont-Pied-de-Bœuf,125.9689947,1.293514344,0.128847946
"39080 Broissia, France",39080,0.166666667,COM,Broissia,57.75,1.279756917,0.130233066
"11180 Labastide-Esparbairenque, France",11180,0.166666667,COM,Labastide-Esparbairenque,67,1.263603508,0.131897914
"76109 Bois-Héroult, France",76109,0.166666667,COM,Bois-Héroult,149.1287401,1.255875319,0.132709564
"65106 Bourisp, France",65106,0.166666667,COM,Bourisp,112.1012658,1.241245106,0.134273775
"55023 Avocourt, France",55023,0.166666667,COM,Avocourt,78.4,1.220516608,0.136554198
"21523 Reulle-Vergy, France",21523,0.166666667,COM,Reulle-Vergy,90.7721519,1.208377319,0.137926014
"31014 Arguenos, France",31014,0.166666667,COM,Arguenos,61.77906977,1.207505392,0.138025609
"34195 Pégairolles-de-Buèges, France",34195,0.166666667,COM,Pégairolles-de-Buèges,50,1.178263483,0.141451101
"6080 Marie, France",6080,0.166666667,COM,Marie,95.09433962,1.174474532,0.141907434
"27635 Le Thuit, France",27635,0.166666667,COM,Le Thuit,102,1.136783301,0.146612522
"14169 Colombiers-sur-Seulles, France",14169,0.166666667,COM,Colombiers-sur-Seulles,87.70700637,1.135719028,0.146749911
"57027 Arraincourt, France",57027,0.166666667,COM,Arraincourt,78,1.134525974,0.146904232
"6146 Tournefort, France",6146,0.166666667,COM,Tournefort,103.7315436,1.131865742,0.147249502
"12152 Montfranc, France",12152,0.333333333,COM,Montfranc,119.109375,2.261189507,0.147415036
"21354 Longecourt-lès-Culêtre, France",21354,0.166666667,COM,Longecourt-lès-Culêtre,52,1.122984026,0.148414103
"39084 Cernans, France",39084,0.166666667,COM,Cernans,107.2447552,1.113829524,0.14963391
"88227 Hagnéville-et-Roncourt, France",88227,0.166666667,COM,Hagnéville-et-Roncourt,63,1.106531508,0.150620805
"25065 Blarians, France",25065,0.166666667,COM,Blarians,38.31578947,1.102675503,0.151147519
"8228 La Horgne, France",8228,0.166666667,COM,La Horgne,159.452381,1.074325025,0.155136167
"21240 Échevannes, France",21240,0.166666667,COM,Échevannes,172.4949833,1.065393819,0.156436675
"14179 Cordebugle, France",14179,0.166666667,COM,Cordebugle,111,1.064569596,0.156557793
"6139 Thiéry, France",6139,0.333333333,COM,Thiéry,80.50909091,2.092148982,0.159325811
"82067 Gensac, France",82067,0.333333333,COM,Gensac,91.4953271,2.074856343,0.160653693
"62833 Vacquerie-le-Boucq, France",62833,0.166666667,COM,Vacquerie-le-Boucq,52,1.027237425,0.162247464
"71335 Ouroux-sous-le-Bois-Sainte-Marie, France",71335,0.166666667,COM,Ouroux-sous-le-Bois-Sainte-Marie,54,1.017433137,0.163810928
"65050 Avajan, France",65050,0.166666667,COM,Avajan,71.91025641,1.0121777,0.164661469
"11247 Monthaut, France",11247,0.166666667,COM,Monthaut,18,0.998956035,0.166840843
"81172 Montauriol, France",81172,0.166666667,COM,Montauriol,42,0.99546364,0.167426172
"33358 Romagne, France",33358,0.5,COM,Romagne,277.8089172,2.949944867,0.169494693
"81321 Le Vintrou, France",81321,0.166666667,COM,Le Vintrou,55.90588235,0.981783343,0.16975911
"21176 Civry-en-Montagne, France",21176,0.166666667,COM,Civry-en-Montagne,80.92682927,0.970975346,0.171648711
"77342 Obsonville, France",77342,0.166666667,COM,Obsonville,90.58928572,0.965881019,0.172554034
"63357 Saint-Hérent, France",63357,0.166666667,COM,Saint-Hérent,76.66666667,0.936845822,0.177901916
"30289 Saint-Nazaire-des-Gardies, France",30289,0.166666667,COM,Saint-Nazaire-des-Gardies,49.32098765,0.934505145,0.178347511
"91067 Blandy, France",91067,0.166666667,COM,Blandy,66.69565217,0.929838671,0.179242563
"51061 Billy-le-Grand, France",51061,0.166666667,COM,Billy-le-Grand,79.33884298,0.928208059,0.179557444
"80783 Vaux-Marquenneville, France",80783,0.166666667,COM,Vaux-Marquenneville,77.74390244,0.915882202,0.181973911
"50258 Joganville, France",50258,0.166666667,COM,Joganville,78.18867925,0.914401845,0.182268515
"27556 Saint-Laurent-du-Tencement, France",27556,0.166666667,COM,Saint-Laurent-du-Tencement,57.90476191,0.907743064,0.183605552
"25183 Cusance, France",25183,0.166666667,COM,Cusance,34.56578947,0.906587609,0.183839559
"47286 Sauméjan, France",47286,0.166666667,COM,Sauméjan,81.97588015,0.90517849,0.184125748
"95012 Amenucourt, France",95012,0.166666667,COM,Amenucourt,119.1361502,0.900379551,0.185107121
"76066 Beautot, France",76066,0.166666667,COM,Beautot,87.59183673,0.895087049,0.186201629
"2406 Landricourt, France",2406,0.166666667,COM,Landricourt,86.78571429,0.890970652,0.187061904
"26025 Barnave, France",26025,0.333333333,COM,Barnave,147.4455959,1.780951127,0.187165907
"14198 Cresseveuille, France",14198,0.333333333,COM,Cresseveuille,156.2222222,1.777705629,0.18750761
"2B110 Favalello, France",2B110,0.166666667,COM,Favalello,54.47761194,0.885714724,0.18817195
"32009 Armous-et-Cau, France",32009,0.166666667,COM,Armous-et-Cau,62.17391304,0.882734031,0.188807343
"71217 Germolles-sur-Grosne, France",71217,0.166666667,COM,Germolles-sur-Grosne,93,0.879066788,0.189594999
"5135 Sainte-Colombe, France",5135,0.166666667,COM,Sainte-Colombe,30.28571429,0.875666317,0.190331252
"59661 Willies, France",59661,0.166666667,COM,Willies,82.48529412,0.875045672,0.190466249
"90016 Bourg-sous-Châtelet, France",90016,0.166666667,COM,Bourg-sous-Châtelet,101,0.873606039,0.190780122
"55333 Ménil-aux-Bois, France",55333,0.166666667,COM,Ménil-aux-Bois,38.07142857,0.872013215,0.191128602
"51549 Somme-Yèvre, France",51549,0.333333333,COM,Somme-Yèvre,88.48717949,1.736347387,0.191973873
"60699 Wambez, France",60699,0.166666667,COM,Wambez,91,0.864777176,0.192727874
"54524 Thumeréville, France",54524,0.166666667,COM,Thumeréville,57.2,0.861836609,0.193385457
"57075 Beux, France",57075,0.333333333,COM,Beux,198.7030717,1.722856631,0.193477117
"81009 Amarens, France",81009,0.166666667,COM,Amarens,49,0.859950003,0.193809717
"51205 Dampierre-au-Temple, France",51205,0.5,COM,Dampierre-au-Temple,190,2.572424769,0.194369144
"11038 Bessède-de-Sault, France",11038,0.166666667,COM,Bessède-de-Sault,42.08510638,0.856027101,0.194697886
"8019 Les Grandes-Armoises, France",8019,0.166666667,COM,Les Grandes-Armoises,52,0.855717546,0.194768318
