Address,CODGEO,ObservedDeaths,NIVGEO,LIBGEO,NB,ExpectedDeaths,SMR
"52002 Aigremont, France",52002,0,COM,Aigremont,26.47826087,0.535200124,0
"61088 Champ-Haut, France",61088,0,COM,Champ-Haut,44.72727273,0.561711713,0
"38549 Villard-Notre-Dame, France",38549,0,COM,Villard-Notre-Dame,15,0.118851801,0
"95492 Le Plessis-Gassot, France",95492,0,COM,Le Plessis-Gassot,41.23287671,0.277425529,0
"38551 Villard-Reymond, France",38551,0,COM,Villard-Reymond,34.46153846,0.570308513,0
"2278 Éparcy, France",2278,0,COM,Éparcy,27.09677419,0.286846437,0
"9053 Bestiac, France",9053,0,COM,Bestiac,10.52631579,0.067332017,0
"21653 Vannaire, France",21653,0,COM,Vannaire,36.87272727,0.372880191,0
"28025 Barmainville, France",28025,0,COM,Barmainville,54.42990654,0.841816321,0
"9134 Gestiès, France",9134,0,COM,Gestiès,35,0.296279564,0
"61399 Saint-Gervais-des-Sablons, France",61399,0,COM,Saint-Gervais-des-Sablons,63,0.848647693,0
"9162 Lercoul, France",9162,0,COM,Lercoul,16.625,0.376007316,0
"9195 Monesple, France",9195,0,COM,Monesple,23.42307692,0.552093455,0
"61481 Tellières-le-Plessis, France",61481,0,COM,Tellières-le-Plessis,50,0.695593456,0
"9222 Orus, France",9222,0,COM,Orus,13.48148148,0.099020573,0
"9226 Pech, France",9226,0,COM,Pech,27,0.403697845,0
"9260 Sainte-Foi, France",9260,0,COM,Sainte-Foi,15,0.155631302,0
"62389 Grincourt-lès-Pas, France",62389,0,COM,Grincourt-lès-Pas,15,0.22598197,0
"39192 Denezières, France",39192,0,COM,Denezières,65,1.074997553,0
"39221 La Favière, France",39221,0,COM,La Favière,20,0.277286553,0
"95438 Moussy, France",95438,0,COM,Moussy,81.89655172,0.689455771,0
"80035 Aubercourt, France",80035,0,COM,Aubercourt,39.50617284,0.285918247,0
"66232 Vira, France",66232,0,COM,Vira,17,0.366524685,0
"66221 Valmanya, France",66221,0,COM,Valmanya,17,0.305431726,0
"66219 Urbanya, France",66219,0,COM,Urbanya,33.19148936,0.602229258,0
"10047 Blignicourt, France",10047,0,COM,Blignicourt,19.51219512,0.272454738,0
"66191 Sansa, France",66191,0,COM,Sansa,11.66666667,0.209097512,0
"26363 Valouse, France",26363,0,COM,Valouse,29,0.170501319,0
"26359 Vachères-en-Quint, France",26359,0,COM,Vachères-en-Quint,28.33333333,0.203081089,0
"2152 Cerseuil, France",2152,0,COM,Cerseuil,53,0.622342003,0
"28299 Les Pinthières, France",28299,0,COM,Les Pinthières,128.9473684,1.189086316,0
"80528 Méréaucourt, France",80528,0,COM,Méréaucourt,6.023261839,0.051035909,0
"90061 Lamadeleine-Val-des-Anges, France",90061,0,COM,Lamadeleine-Val-des-Anges,35.1627907,0.227245523,0
"8434 Sy, France",8434,0,COM,Sy,29.42307692,0.322407635,0
"2B221 Piedipartino, France",2B221,0,COM,Piedipartino,13,0.295404746,0
"2B216 Piazzali, France",2B216,0,COM,Piazzali,14.21052632,0.122454574,0
"2B202 Parata, France",2B202,0,COM,Parata,21,0.53712831,0
"2B164 Monacia-d'Orezza, France",2B164,0,COM,Monacia-d'Orezza,21.12,0.524912572,0
"2B157 Mazzola, France",2B157,0,COM,Mazzola,29,0.752688215,0
"8161 Exermont, France",8161,0,COM,Exermont,24.44444444,0.298453183,0
"21145 Charigny, France",21145,0,COM,Charigny,22,0.396176649,0
"2B111 Felce, France",2B111,0,COM,Felce,47,1.318367901,0
"21155 Chaudenay-la-Ville, France",21155,0,COM,Chaudenay-la-Ville,36.15909091,0.334426527,0
"21157 Chaugey, France",21157,0,COM,Chaugey,6.222222222,0.078610171,0
"89422 Trichey, France",89422,0,COM,Trichey,32.23255814,0.377538076,0
"2B106 Érone, France",2B106,0,COM,Érone,8,0.124380075,0
"14080 Le Bô, France",14080,0,COM,Le Bô,70.64516129,0.74319089,0
"76601 Saint-Lucien, France",76601,0,COM,Saint-Lucien,146.6824034,1.1441339,0
"26351 Les Tonils, France",26351,0,COM,Les Tonils,16.2,0.13336859,0
"21197 Corpoyer-la-Chapelle, France",21197,0,COM,Corpoyer-la-Chapelle,33.21428571,0.475340487,0
"21217 Curley, France",21217,0,COM,Curley,91.31851852,0.561306411,0
"2B015 Ampriani, France",2B015,0,COM,Ampriani,17.28,0.378182972,0
"38375 Saint-Christophe-en-Oisans, France",38375,0,COM,Saint-Christophe-en-Oisans,76.13461538,1.43210414,0
"2B005 Alando, France",2B005,0,COM,Alando,19.86206897,0.292874616,0
"70030 Arsans, France",70030,0,COM,Arsans,25,0.505686873,0
"21303 Les Goulles, France",21303,0,COM,Les Goulles,10,0.104935412,0
"21309 Griselles, France",21309,0,COM,Griselles,40.19565217,0.859805795,0
"8300 Le Mont-Dieu, France",8300,0,COM,Le Mont-Dieu,3,0.038892207,0
"60078 Blincourt, France",60078,0,COM,Blincourt,62.68965517,0.721276265,0
"21402 Menesble, France",21402,0,COM,Menesble,20,0.183692508,0
"21430 Montigny-Saint-Barthélemy, France",21430,0,COM,Montigny-Saint-Barthélemy,58.68235294,0.947200248,0
"21466 Oigny, France",21466,0,COM,Oigny,26.23809524,0.475631031,0
"60354 Laverrière, France",60354,0,COM,Laverrière,20.57142857,0.319692812,0
"80646 Punchy, France",80646,0,COM,Punchy,48.1918553,0.472422099,0
"2B053 Campi, France",2B053,0,COM,Campi,16.19047619,0.334150743,0
"2B241 Poggio-Marinaccio, France",2B241,0,COM,Poggio-Marinaccio,26,0.316235037,0
"2149 Cerizy, France",2149,0,COM,Cerizy,44.41666667,0.647261445,0
"26296 Saint-Benoit-en-Diois, France",26296,0,COM,Saint-Benoit-en-Diois,28.06451613,0.397495155,0
"10434 Villy-le-Bois, France",10434,0,COM,Villy-le-Bois,43.42105263,0.505851183,0
"39585 Vulvoz, France",39585,0,COM,Vulvoz,11,0.12119027,0
"11375 Seignalens, France",11375,0,COM,Seignalens,21.3125,0.394863828,0
"11374 Salza, France",11374,0,COM,Salza,8.888888889,0.176860434,0
"25221 Esnans, France",25221,0,COM,Esnans,51.70209367,0.602884957,0
"11062 Campagna-de-Sault, France",11062,0,COM,Campagna-de-Sault,10,0.170277138,0
"65379 Ris, France",65379,0,COM,Ris,16.94117647,0.058691274,0
"11082 Caunette-sur-Lauquet, France",11082,0,COM,Caunette-sur-Lauquet,6.6,0.044412943,0
"25130 Châteauvieux-les-Fossés, France",25130,0,COM,Châteauvieux-les-Fossés,8.4,0.559363761,0
"65359 Peyriguère, France",65359,0,COM,Peyriguère,15.61538462,0.199793966,0
"65349 Ourdon, France",65349,0,COM,Ourdon,2.454545455,0.033495038,0
"25102 Burnevillers, France",25102,0,COM,Burnevillers,30.97959184,0.441400535,0
"11118 Dernacueillette, France",11118,0,COM,Dernacueillette,40.19565217,0.580987499,0
"25093 Bretigney, France",25093,0,COM,Bretigney,63.28947368,0.464153405,0
"11135 La Fajolle, France",11135,0,COM,La Fajolle,2,0.040993257,0
"25049 Belfays, France",25049,0,COM,Belfays,92,0.58978822,0
"78264 Gambaiseuil, France",78264,0,COM,Gambaiseuil,29.47368421,0.394755884,0
"11166 Gourvieille, France",11166,0,COM,Gourvieille,55.56164384,0.476006137,0
"65034 Arrodets, France",65034,0,COM,Arrodets,17.14285714,0.326098186,0
"65276 Lizos, France",65276,0,COM,Lizos,98,1.466875919,0
"65066 Barrancoueu, France",65066,0,COM,Barrancoueu,33,0.439837721,0
"65102 Bouilh-Devant, France",65102,0,COM,Bouilh-Devant,20,0.340650707,0
"65261 Laran, France",65261,0,COM,Laran,35.48979592,0.625711616,0
"11219 Marsa, France",11219,0,COM,Marsa,15,0.092918935,0
"11223 Mas-des-Cours, France",11223,0,COM,Mas-des-Cours,18,0.20351246,0
"24378 Saint-Avit-Rivière, France",24378,0,COM,Saint-Avit-Rivière,58.79518072,0.780635969,0
"65134 Casterets, France",65134,0,COM,Casterets,4,0.075627687,0
"95141 Charmont, France",95141,0,COM,Charmont,13,0.086637074,0
"65203 Gez-ez-Angles, France",65203,0,COM,Gez-ez-Angles,17.62962963,0.323400737,0
"10411 La Ville-aux-Bois, France",10411,0,COM,La Ville-aux-Bois,15.3,0.058040525,0
"25430 Ollans, France",25430,0,COM,Ollans,33,0.416058588,0
"11395 Trassanel, France",11395,0,COM,Trassanel,36.57142857,0.20398385,0
"25474 Le Puy, France",25474,0,COM,Le Puy,34.61261261,0.32333837,0
"26286 Roussieux, France",26286,0,COM,Roussieux,14.60869565,0.190815395,0
"26283 Rottier, France",26283,0,COM,Rottier,27.5,0.606321381,0
"48157 Sainte-Hélène, France",48157,0,COM,Sainte-Hélène,70.04081633,0.315023091,0
"66090 Jujols, France",66090,0,COM,Jujols,37,0.386275338,0
"26254 Pradelle, France",26254,0,COM,Pradelle,13,0.074683084,0
"66086 Glorianes, France",66086,0,COM,Glorianes,20,0.299370464,0
"26228 Pennes-le-Sec, France",26228,0,COM,Pennes-le-Sec,27.94117647,0.084447035,0
"63442 Valz-sous-Châteauneuf, France",63442,0,COM,Valz-sous-Châteauneuf,42.18867925,0.744513265,0
"48138 Saint-Bonnet-de-Chirac, France",48138,0,COM,Saint-Bonnet-de-Chirac,44,0.266017566,0
"39359 Montmarlon, France",39359,0,COM,Montmarlon,21,0.121981727,0
"26136 Val-Maravel, France",26136,0,COM,Val-Maravel,55.07843137,0.592788564,0
"26102 Condillac, France",26102,0,COM,Condillac,99.29078014,1.018809537,0
"26080 Chastel-Arnaud, France",26080,0,COM,Chastel-Arnaud,25.14084697,0.216464896,0
"10252 Montmartin-le-Haut, France",10252,0,COM,Montmartin-le-Haut,37.33333333,0.635634777,0
"91526 Roinvilliers, France",91526,0,COM,Roinvilliers,69,0.789571398,0
"66001 L'Albère, France",66001,0,COM,L'Albère,68.00938003,0.829521279,0
"26030 La Bâtie-des-Fonds, France",26030,0,COM,La Bâtie-des-Fonds,1,0.008584104,0
"65469 Viey, France",65469,0,COM,Viey,21.33333333,0.298673368,0
"26018 Aulan, France",26018,0,COM,Aulan,10,0.058906548,0
"11419 Villautou, France",11419,0,COM,Villautou,33,0.247546007,0
"26015 Aubenasson, France",26015,0,COM,Aubenasson,50,0.7018056,0
"26013 Arpavon, France",26013,0,COM,Arpavon,49.63636364,0.387663596,0
"25630 Voires, France",25630,0,COM,Voires,75.25,0.638571315,0
"10294 Poligny, France",10294,0,COM,Poligny,46,0.454888072,0
"25573 Urtière, France",25573,0,COM,Urtière,7,0.051731999,0
"41121 La Madeleine-Villefrouin, France",41121,0,COM,La Madeleine-Villefrouin,21.7,0.099665669,0
"39455 Reithouse, France",39455,0,COM,Reithouse,49,0.685802487,0
"11402 Valmigère, France",11402,0,COM,Valmigère,29.56521739,0.351573534,0
"25533 Saraz, France",25533,0,COM,Saraz,9.941176471,0.067249567,0
"25501 Rondefontaine, France",25501,0,COM,Rondefontaine,19.55882353,0.408596315,0
"26062 Brette, France",26062,0,COM,Brette,21.23529412,0.429056714,0
"2B321 Tarrano, France",2B321,0,COM,Tarrano,15,0.274296375,0
"21218 Curtil-Saint-Seine, France",21218,0,COM,Curtil-Saint-Seine,74.63793104,0.602330698,0
"58206 Parigny-la-Rose, France",58206,0,COM,Parigny-la-Rose,28.29411765,0.556013651,0
"55162 Domremy-la-Canne, France",55162,0,COM,Domremy-la-Canne,24.30555556,0.242760948,0
"55222 Gussainville, France",55222,0,COM,Gussainville,16.4516129,0.214712241,0
"71458 Saint-Martin-la-Patrouille, France",71458,0,COM,Saint-Martin-la-Patrouille,51,0.548394332,0
"51190 Courtagnon, France",51190,0,COM,Courtagnon,44.61971831,0.647819777,0
"55270 Lahayville, France",55270,0,COM,Lahayville,21,0.233040852,0
"2632 Quincy-Basse, France",2632,0,COM,Quincy-Basse,26.33928571,0.769264108,0
"55290 Lignières-sur-Aire, France",55290,0,COM,Lignières-sur-Aire,37,0.347684253,0
"18131 Lugny-Bourbonnais, France",18131,0,COM,Lugny-Bourbonnais,16,0.358274678,0
"76274 La Fontelaye, France",76274,0,COM,La Fontelaye,16.57142857,0.145070376,0
"84125 Savoillan, France",84125,0,COM,Savoillan,60.03174603,1.035276472,0
"51166 Contault, France",51166,0,COM,Contault,44,0.888618334,0
"32153 Haulies, France",32153,0,COM,Haulies,89.88535032,0.858847294,0
"55394 Ornes, France",55394,0,COM,Ornes,0.857142857,0.01228223,0
"97314 Ouanary, France",97314,0,COM,Ouanary,88,0.485897626,0
"51124 Chantemerle, France",51124,0,COM,Chantemerle,24.40816327,0.362532071,0
"55422 Regnéville-sur-Meuse, France",55422,0,COM,Regnéville-sur-Meuse,31,0.21077952,0
"2B344 Verdèse, France",2B344,0,COM,Verdèse,37.14285714,0.78169682,0
"55468 Samogneux, France",55468,0,COM,Samogneux,62,0.44696359,0
"51100 La Caure, France",51100,0,COM,La Caure,48.46601942,0.862170675,0
"32058 Blousson-Sérian, France",32058,0,COM,Blousson-Sérian,41.97619048,0.597881433,0
"84060 Lagarde-d'Apt, France",84060,0,COM,Lagarde-d'Apt,34,0.385503897,0
"55506 Thillombois, France",55506,0,COM,Thillombois,21,0.232421216,0
"6087 Les Mujouls, France",6087,0,COM,Les Mujouls,55.02439024,0.663325823,0
"32003 Antras, France",32003,0,COM,Antras,39.16666667,1.03193948,0
"55559 Villeroy-sur-Méholle, France",55559,0,COM,Villeroy-sur-Méholle,31.19565217,0.393276575,0
"71125 Chérizet, France",71125,0,COM,Chérizet,17,0.360482561,0
"31559 Trébons-de-Luchon, France",31559,0,COM,Trébons-de-Luchon,7.714285714,0.100736548,0
"51034 Bannay, France",51034,0,COM,Bannay,11.57894737,0.142572735,0
"51013 Aougny, France",51013,0,COM,Aougny,68.31,0.27803291,0
"5094 Nossage-et-Bénévent, France",5094,0,COM,Nossage-et-Bénévent,17.06666667,0.04969269,0
"31549 Sode, France",31549,0,COM,Sode,7,0.21529301,0
"55127 Courcelles-en-Barrois, France",55127,0,COM,Courcelles-en-Barrois,40,0.426317551,0
"2660 Rouvroy-sur-Serre, France",2660,0,COM,Rouvroy-sur-Serre,28,0.451023765,0
"52004 Aingoulaincourt, France",52004,0,COM,Aingoulaincourt,13,0.145641541,0
"52005 Aizanville, France",52005,0,COM,Aizanville,17,0.193033141,0
"52028 Aulnoy-sur-Aube, France",52028,0,COM,Aulnoy-sur-Aube,36.31481482,0.416957294,0
"52085 Buxières-lès-Clefmont, France",52085,0,COM,Buxières-lès-Clefmont,11,0.278013745,0
"88125 Darney-aux-Chênes, France",88125,0,COM,Darney-aux-Chênes,40.63492064,0.470198921,0
"52157 Curmont, France",52157,0,COM,Curmont,9,0.411748327,0
"52179 Doulevant-le-Petit, France",52179,0,COM,Doulevant-le-Petit,14.95,0.178440345,0
"52234 Hâcourt, France",52234,0,COM,Hâcourt,28.42105263,0.200748292,0
"52316 Mathons, France",52316,0,COM,Mathons,45.69230769,0.839107058,0
"34338 Villeneuvette, France",34338,0,COM,Villeneuvette,57,0.592440377,0
"52493 Tornay, France",52493,0,COM,Tornay,18.17241379,0.499508179,0
"34303 Sorbs, France",34303,0,COM,Sorbs,27.69230769,0.32062885,0
"52549 Vroncourt-la-Côte, France",52549,0,COM,Vroncourt-la-Côte,14,0.336539178,0
"88187 Frénois, France",88187,0,COM,Frénois,23.84855339,0.188325487,0
"53033 La Boissière, France",53033,0,COM,La Boissière,69.19298245,0.539282049,0
"34231 Romiguières, France",34231,0,COM,Romiguières,17,0.14234413,0
"54095 Bratte, France",54095,0,COM,Bratte,26.41304348,0.085778022,0
"54169 Domprix, France",54169,0,COM,Domprix,58.06451613,0.790881651,0
"36132 La Motte-Feuilly, France",36132,0,COM,La Motte-Feuilly,41.37931034,0.448243765,0
"88264 Légéville-et-Bonfays, France",88264,0,COM,Légéville-et-Bonfays,29.75409836,0.155676793,0
"4067 Curel, France",4067,0,COM,Curel,57,0.473988142,0
"72214 Nauvay, France",72214,0,COM,Nauvay,7.272727273,0.051984347,0
"33295 Mouillac, France",33295,0,COM,Mouillac,73,0.87787489,0
"54354 Marthemont, France",54354,0,COM,Marthemont,37.58333333,0.266971112,0
"88316 Morville, France",88316,0,COM,Morville,29.4,0.141553799,0
"4177 Hautes-Duyes, France",4177,0,COM,Hautes-Duyes,43.91991643,0.442220961,0
"88382 Remicourt, France",88382,0,COM,Remicourt,41,0.320991334,0
"14666 Sannerville, France",14666,0,COM,Sannerville,1273.074858,13.41890196,0
"55033 Baulny, France",55033,0,COM,Baulny,3.777777778,0.217279704,0
"51255 Fontaine-en-Dormois, France",51255,0,COM,Fontaine-en-Dormois,14.76923077,0.264013372,0
"83147 Vérignon, France",83147,0,COM,Vérignon,13,0.108893791,0
"6040 Châteauneuf-d'Entraunes, France",6040,0,COM,Châteauneuf-d'Entraunes,59,1.089495001,0
"65208 Grailhen, France",65208,0,COM,Grailhen,8.363636364,0.233750435,0
"50430 Reigneville-Bocage, France",50430,0,COM,Reigneville-Bocage,13,0.154945215,0
"83022 Brenon, France",83022,0,COM,Brenon,9.72,0.246416641,0
"57257 Grémecey, France",57257,0,COM,Grémecey,58,0.527398822,0
"57423 Lubécourt, France",57423,0,COM,Lubécourt,50.36111111,0.432860753,0
"2507 Montgru-Saint-Hilaire, France",2507,0,COM,Montgru-Saint-Hilaire,23.27272727,0.164999153,0
"31046 Baren, France",31046,0,COM,Baren,9,0.102572991,0
"76501 Pierrefiques, France",76501,0,COM,Pierrefiques,79.40740741,0.55934334,0
"31067 Bezins-Garraux, France",31067,0,COM,Bezins-Garraux,39.09090909,0.463192054,0
"7160 Monestier, France",7160,0,COM,Monestier,53.86885246,0.486133244,0
"7173 Péreyres, France",7173,0,COM,Péreyres,45,1.145618684,0
"19219 Sainte-Marie-Lapanouze, France",19219,0,COM,Sainte-Marie-Lapanouze,33,0.344715514,0
"31081 Bourg-d'Oueil, France",31081,0,COM,Bourg-d'Oueil,1.666666667,0.029985694,0
"31086 Bouzin, France",31086,0,COM,Bouzin,61.68181818,0.885172646,0
"57265 Guébestroff, France",57265,0,COM,Guébestroff,28.32758621,0.196080441,0
"31242 Jurvielle, France",31242,0,COM,Jurvielle,10,0.167273743,0
"76512 Puisenval, France",76512,0,COM,Puisenval,10.56,0.147704821,0
"57446 Marimont-lès-Bénestroff, France",57446,0,COM,Marimont-lès-Bénestroff,29,0.296437942,0
"57657 Sotzeling, France",57657,0,COM,Sotzeling,7.619047619,0.063869651,0
"2542 Neuflieux, France",2542,0,COM,Neuflieux,59.41463415,0.72781697,0
"31465 Saccourvielle, France",31465,0,COM,Saccourvielle,23.26315789,0.106001925,0
"31440 Proupiary, France",31440,0,COM,Proupiary,34,0.44149023,0
"31408 Payssous, France",31408,0,COM,Payssous,64.54945055,0.909784553,0
"31353 Monès, France",31353,0,COM,Monès,43.80952381,0.586719805,0
"31134 Cazeneuve-Montaut, France",31134,0,COM,Cazeneuve-Montaut,54.25301205,0.412648565,0
"57673 Thonville, France",57673,0,COM,Thonville,33,0.208010424,0
"57682 Turquestein-Blancrupt, France",57682,0,COM,Turquestein-Blancrupt,8,0.065151139,0
"81256 Saint-Jean-de-Vals, France",81256,0,COM,Saint-Jean-de-Vals,41.86842105,0.524034005,0
"81108 Itzac, France",81108,0.166666667,COM,Itzac,104.5454545,1.785746621,0.093331643
"46104 Flaujac-Gare, France",46104,0.166666667,COM,Flaujac-Gare,79,1.763395954,0.094514602
"79055 Brieuil-sur-Chizé, France",79055,0.5,COM,Brieuil-sur-Chizé,114.0109672,5.186673646,0.096400899
"35261 Saint-Christophe-de-Valains, France",35261,0.166666667,COM,Saint-Christophe-de-Valains,152.6808511,1.67981856,0.099217065
"39499 Saligney, France",39499,0.166666667,COM,Saligney,135.4408602,1.654806447,0.100716713
"61302 Neauphe-sur-Dive, France",61302,0.166666667,COM,Neauphe-sur-Dive,101,1.648705129,0.101089433
"14134 Canteloup, France",14134,0.166666667,COM,Canteloup,131.9526316,1.627702036,0.102393843
"15209 Saint-Rémy-de-Chaudes-Aigues, France",15209,0.166666667,COM,Saint-Rémy-de-Chaudes-Aigues,95.43548387,1.621638908,0.102776682
"24416 Saint-Germain-de-Belvès, France",24416,0.166666667,COM,Saint-Germain-de-Belvès,135.2272727,1.609756375,0.103535336
"18236 Saint-Symphorien, France",18236,0.166666667,COM,Saint-Symphorien,102.7669173,1.536796755,0.108450689
"21229 Diancey, France",21229,0.166666667,COM,Diancey,64.84210526,1.509429742,0.110416975
"11110 Coustouge, France",11110,0.166666667,COM,Coustouge,88,1.500979623,0.111038594
"62822 Tollent, France",62822,0.166666667,COM,Tollent,65,1.495350231,0.111456609
"39229 Fontainebrux, France",39229,0.166666667,COM,Fontainebrux,126.3743842,1.490459192,0.111822362
"2B075 Casevecchie, France",2B075,0.166666667,COM,Casevecchie,54,1.482101412,0.112452944
"81137 Lasfaillades, France",81137,0.166666667,COM,Lasfaillades,78.20689655,1.3989882,0.119133719
"14607 Saint-Louet-sur-Seulles, France",14607,0.166666667,COM,Saint-Louet-sur-Seulles,90.22758621,1.365277375,0.122075316
"2B235 Pioggiola, France",2B235,0.166666667,COM,Pioggiola,63.50097491,1.359972245,0.122551521
"46338 Bessonies, France",46338,0.166666667,COM,Bessonies,72.68,1.343921767,0.124015155
"2B051 Cambia, France",2B051,0.166666667,COM,Cambia,60,1.340689637,0.124314131
"53027 Beaumont-Pied-de-Bœuf, France",53027,0.166666667,COM,Beaumont-Pied-de-Bœuf,125.9689947,1.325762374,0.125713831
"76109 Bois-Héroult, France",76109,0.166666667,COM,Bois-Héroult,149.1287401,1.300002013,0.12820493
"11180 Labastide-Esparbairenque, France",11180,0.166666667,COM,Labastide-Esparbairenque,67,1.293532884,0.128846099
"39080 Broissia, France",39080,0.166666667,COM,Broissia,57.75,1.28325923,0.129877629
"65106 Bourisp, France",65106,0.166666667,COM,Bourisp,112.1012658,1.269088198,0.131327883
"55023 Avocourt, France",55023,0.166666667,COM,Avocourt,78.4,1.239450802,0.134468158
"21523 Reulle-Vergy, France",21523,0.166666667,COM,Reulle-Vergy,90.7721519,1.229937311,0.135508261
"31014 Arguenos, France",31014,0.166666667,COM,Arguenos,61.77906977,1.221286122,0.136468157
"6080 Marie, France",6080,0.166666667,COM,Marie,95.09433962,1.199019868,0.139002423
"34195 Pégairolles-de-Buèges, France",34195,0.166666667,COM,Pégairolles-de-Buèges,50,1.197666008,0.139159553
"27635 Le Thuit, France",27635,0.166666667,COM,Le Thuit,102,1.17709633,0.141591357
"6146 Tournefort, France",6146,0.166666667,COM,Tournefort,103.7315436,1.174814526,0.141866365
"39084 Cernans, France",39084,0.166666667,COM,Cernans,107.2447552,1.15830314,0.143888643
"57027 Arraincourt, France",57027,0.166666667,COM,Arraincourt,78,1.156837478,0.144070943
"14169 Colombiers-sur-Seulles, France",14169,0.166666667,COM,Colombiers-sur-Seulles,87.70700637,1.156796143,0.144076091
"12152 Montfranc, France",12152,0.333333333,COM,Montfranc,119.109375,2.293588728,0.145332652
"21354 Longecourt-lès-Culêtre, France",21354,0.166666667,COM,Longecourt-lès-Culêtre,52,1.137658311,0.146499758
"88227 Hagnéville-et-Roncourt, France",88227,0.166666667,COM,Hagnéville-et-Roncourt,63,1.135844622,0.146733685
"8228 La Horgne, France",8228,0.166666667,COM,La Horgne,159.452381,1.134142138,0.14695395
"25065 Blarians, France",25065,0.166666667,COM,Blarians,38.31578947,1.118479408,0.149011833
"21240 Échevannes, France",21240,0.166666667,COM,Échevannes,172.4949833,1.116304342,0.149302175
"14179 Cordebugle, France",14179,0.166666667,COM,Cordebugle,111,1.095474339,0.152141096
"82067 Gensac, France",82067,0.333333333,COM,Gensac,91.4953271,2.105420148,0.158321527
"6139 Thiéry, France",6139,0.333333333,COM,Thiéry,80.50909091,2.098970227,0.158808033
"62833 Vacquerie-le-Boucq, France",62833,0.166666667,COM,Vacquerie-le-Boucq,52,1.040073386,0.160245103
"71335 Ouroux-sous-le-Bois-Sainte-Marie, France",71335,0.166666667,COM,Ouroux-sous-le-Bois-Sainte-Marie,54,1.036408526,0.160811748
"65050 Avajan, France",65050,0.166666667,COM,Avajan,71.91025641,1.036002716,0.160874739
"33358 Romagne, France",33358,0.5,COM,Romagne,277.8089172,3.022628303,0.16541895
"21176 Civry-en-Montagne, France",21176,0.166666667,COM,Civry-en-Montagne,80.92682927,1.004517106,0.165917201
"81321 Le Vintrou, France",81321,0.166666667,COM,Le Vintrou,55.90588235,1.002236904,0.166294681
"11247 Monthaut, France",11247,0.166666667,COM,Monthaut,18,0.998956035,0.166840843
"81172 Montauriol, France",81172,0.166666667,COM,Montauriol,42,0.997870758,0.167022298
"77342 Obsonville, France",77342,0.166666667,COM,Obsonville,90.58928572,0.997183279,0.167137446
"63357 Saint-Hérent, France",63357,0.166666667,COM,Saint-Hérent,76.66666667,0.960386704,0.173541206
"91067 Blandy, France",91067,0.166666667,COM,Blandy,66.69565217,0.957799052,0.174010056
"51061 Billy-le-Grand, France",51061,0.166666667,COM,Billy-le-Grand,79.33884298,0.952013429,0.175067559
"30289 Saint-Nazaire-des-Gardies, France",30289,0.166666667,COM,Saint-Nazaire-des-Gardies,49.32098765,0.947029819,0.175988827
"95012 Amenucourt, France",95012,0.166666667,COM,Amenucourt,119.1361502,0.944296911,0.176498159
"47286 Sauméjan, France",47286,0.166666667,COM,Sauméjan,81.97588015,0.939310647,0.177435087
"50258 Joganville, France",50258,0.166666667,COM,Joganville,78.18867925,0.936623164,0.177944207
"80783 Vaux-Marquenneville, France",80783,0.166666667,COM,Vaux-Marquenneville,77.74390244,0.934939656,0.178264624
"76066 Beautot, France",76066,0.166666667,COM,Beautot,87.59183673,0.928121898,0.179574113
"27556 Saint-Laurent-du-Tencement, France",27556,0.166666667,COM,Saint-Laurent-du-Tencement,57.90476191,0.926435871,0.179900921
"25183 Cusance, France",25183,0.166666667,COM,Cusance,34.56578947,0.915858977,0.181978526
"26025 Barnave, France",26025,0.333333333,COM,Barnave,147.4455959,1.830441962,0.182105382
"14198 Cresseveuille, France",14198,0.333333333,COM,Cresseveuille,156.2222222,1.829028758,0.182246087
"2406 Landricourt, France",2406,0.166666667,COM,Landricourt,86.78571429,0.914114496,0.182325811
"71217 Germolles-sur-Grosne, France",71217,0.166666667,COM,Germolles-sur-Grosne,93,0.909712117,0.183208142
"32009 Armous-et-Cau, France",32009,0.166666667,COM,Armous-et-Cau,62.17391304,0.905548364,0.184050541
"2B110 Favalello, France",2B110,0.166666667,COM,Favalello,54.47761194,0.90473877,0.184215237
"90016 Bourg-sous-Châtelet, France",90016,0.166666667,COM,Bourg-sous-Châtelet,101,0.900814924,0.185017657
"59661 Willies, France",59661,0.166666667,COM,Willies,82.48529412,0.898217172,0.18555275
"57075 Beux, France",57075,0.333333333,COM,Beux,198.7030717,1.789737026,0.186247101
"60699 Wambez, France",60699,0.166666667,COM,Wambez,91,0.889467458,0.187378037
"55333 Ménil-aux-Bois, France",55333,0.166666667,COM,Ménil-aux-Bois,38.07142857,0.885287553,0.188262747
"54524 Thumeréville, France",54524,0.166666667,COM,Thumeréville,57.2,0.88234827,0.188889889
"51549 Somme-Yèvre, France",51549,0.333333333,COM,Somme-Yèvre,88.48717949,1.758485321,0.189557075
"81009 Amarens, France",81009,0.166666667,COM,Amarens,49,0.876574082,0.190134149
"5135 Sainte-Colombe, France",5135,0.166666667,COM,Sainte-Colombe,30.28571429,0.876122057,0.190232246
"51205 Dampierre-au-Temple, France",51205,0.5,COM,Dampierre-au-Temple,190,2.624914206,0.190482416
"9186 Méras, France",9186,0.166666667,COM,Méras,70.28635773,0.87395126,0.190704762
"28336 Saint-Éman, France",28336,0.166666667,COM,Saint-Éman,77.28440367,0.873412546,0.190822387
